<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,W,20061009,00:00:00,118.9400000,119.9500000,118.7900000,119.6500000,0
USDJPY,W,20061016,00:00:00,119.6800000,119.8500000,118.0200000,118.7600000,0
USDJPY,W,20061023,00:00:00,118.7300000,119.7200000,117.1200000,117.5800000,0
USDJPY,W,20061030,00:00:00,117.4500000,118.2600000,116.5500000,118.0300000,0
USDJPY,W,20061106,00:00:00,118.0700000,118.6300000,117.1600000,117.6500000,0
USDJPY,W,20061113,00:00:00,117.5300000,118.5200000,117.1000000,117.7700000,0
USDJPY,W,20061120,00:00:00,117.8400000,118.3000000,115.5500000,115.9200000,0
USDJPY,W,20061127,00:00:00,115.5500000,116.6000000,114.9500000,115.4700000,0
USDJPY,W,20061204,00:00:00,115.4500000,116.5200000,114.4100000,116.3400000,0
USDJPY,W,20061211,00:00:00,116.6900000,118.3800000,116.4900000,118.1600000,0
USDJPY,W,20061218,00:00:00,117.9300000,119.0000000,117.6300000,118.9000000,0
USDJPY,W,20061225,00:00:00,118.8800000,119.2600000,118.2600000,119.1200000,0
USDJPY,W,20070101,00:00:00,119.0000000,119.7200000,117.9500000,118.6300000,0
USDJPY,W,20070108,00:00:00,118.6500000,120.7700000,118.0800000,120.3400000,0
USDJPY,W,20070115,00:00:00,120.4200000,121.6200000,120.0400000,121.2500000,0
USDJPY,W,20070122,00:00:00,121.2100000,121.8400000,120.1700000,121.5500000,0
USDJPY,W,20070129,00:00:00,121.4600000,122.2300000,120.0800000,121.1500000,0
USDJPY,W,20070205,00:00:00,121.0800000,121.7900000,119.9500000,121.7200000,0
USDJPY,W,20070212,00:00:00,121.8100000,122.1200000,118.9600000,119.4500000,0
USDJPY,W,20070219,00:00:00,119.4000000,121.6900000,119.2000000,121.1000000,0
USDJPY,W,20070226,00:00:00,119.6300000,121.1300000,116.4000000,116.8200000,0
USDJPY,W,20070305,00:00:00,116.7400000,118.4200000,115.1300000,118.3600000,0
USDJPY,W,20070312,00:00:00,118.3200000,118.5400000,115.7400000,116.7400000,0
USDJPY,W,20070319,00:00:00,116.4300000,118.3500000,116.2300000,118.1400000,0
USDJPY,W,20070326,00:00:00,118.0600000,118.4800000,116.3500000,117.8400000,0
USDJPY,W,20070402,00:00:00,117.5500000,119.4400000,117.4300000,119.2900000,0
USDJPY,W,20070409,00:00:00,119.2500000,119.6000000,118.1700000,119.2700000,0
USDJPY,W,20070416,00:00:00,119.3800000,119.9200000,117.6100000,118.7000000,0
USDJPY,W,20070423,00:00:00,118.7300000,119.8100000,118.2000000,119.6500000,0
USDJPY,W,20070430,00:00:00,120.1000000,120.5100000,119.0800000,120.1900000,0
USDJPY,W,20070507,00:00:00,120.0600000,120.5900000,119.4400000,120.2100000,0
USDJPY,W,20070514,00:00:00,120.2400000,121.4400000,120.0200000,121.1300000,0
USDJPY,W,20070521,00:00:00,121.1000000,121.9200000,120.8300000,121.8000000,0
USDJPY,W,20070528,00:00:00,121.7300000,122.1600000,121.1200000,121.6500000,0
USDJPY,W,20070604,00:00:00,121.5300000,121.9900000,120.7400000,121.7100000,0
USDJPY,W,20070611,00:00:00,121.7400000,123.7200000,121.4700000,123.4700000,0
USDJPY,W,20070618,00:00:00,123.4500000,124.1700000,123.0500000,123.9000000,0
USDJPY,W,20070625,00:00:00,123.7800000,124.0000000,122.2600000,123.1900000,0
USDJPY,W,20070702,00:00:00,123.1600000,123.5900000,122.0700000,123.3600000,0
USDJPY,W,20070709,00:00:00,123.3800000,123.7200000,120.9500000,121.9400000,0
USDJPY,W,20070716,00:00:00,121.9300000,122.4900000,120.8400000,121.2700000,0
USDJPY,W,20070723,00:00:00,121.5700000,121.7200000,117.9900000,118.6300000,0
USDJPY,W,20070730,00:00:00,118.8900000,119.5400000,117.5600000,118.0600000,0
USDJPY,W,20070806,00:00:00,117.5800000,119.8800000,117.1600000,118.4100000,0
USDJPY,W,20070813,00:00:00,118.2100000,118.6000000,111.5700000,114.3800000,0
USDJPY,W,20070820,00:00:00,114.2000000,117.1700000,113.6500000,116.4000000,0
USDJPY,W,20070827,00:00:00,116.3700000,116.7800000,113.8300000,115.7800000,0
USDJPY,W,20070903,00:00:00,115.7300000,116.5200000,113.1000000,112.9800000,0
USDJPY,W,20070910,00:00:00,112.9500000,115.5400000,112.5700000,115.3100000,0
USDJPY,W,20070917,00:00:00,115.2800000,116.3800000,113.9600000,115.3200000,0
USDJPY,W,20070924,00:00:00,115.3300000,115.8900000,114.0000000,114.6700000,0
USDJPY,W,20071001,00:00:00,114.6700000,117.2800000,114.6600000,116.9700000,0
USDJPY,W,20071008,00:00:00,117.1000000,117.7900000,116.8100000,117.5400000,0
USDJPY,W,20071015,00:00:00,117.5300000,117.9500000,114.3400000,114.1000000,0
USDJPY,W,20071022,00:00:00,114.1000000,115.0400000,113.2300000,114.1400000,0
USDJPY,W,20071029,00:00:00,114.1300000,115.9300000,114.0000000,114.7300000,0
USDJPY,W,20071105,00:00:00,114.7300000,114.9600000,110.4800000,110.4100000,0
USDJPY,W,20071112,00:00:00,110.4100000,111.7600000,109.1000000,110.8500000,0
USDJPY,W,20071119,00:00:00,110.8600000,111.5000000,107.5100000,108.2300000,0
USDJPY,W,20071126,00:00:00,108.2400000,111.2500000,107.1900000,111.0300000,0
USDJPY,W,20071203,00:00:00,111.0300000,111.7900000,109.5200000,111.5000000,0
USDJPY,W,20071210,00:00:00,111.4900000,113.5900000,110.4600000,113.3100000,0
USDJPY,W,20071217,00:00:00,113.3400000,114.2100000,112.7100000,113.9600000,0
USDJPY,W,20071224,00:00:00,113.9500000,114.6600000,112.2400000,112.4300000,0
USDJPY,W,20071231,00:00:00,112.4400000,112.6700000,107.8700000,108.3900000,0
USDJPY,W,20080107,00:00:00,108.4100000,110.1200000,108.3700000,108.6600000,0
USDJPY,W,20080114,00:00:00,108.6600000,108.9800000,105.8900000,106.7300000,0
USDJPY,W,20080121,00:00:00,106.7400000,107.8900000,104.9300000,106.6700000,0
USDJPY,W,20080128,00:00:00,106.6800000,107.4700000,105.6700000,106.4500000,0
USDJPY,W,20080204,00:00:00,106.4800000,107.8200000,105.8800000,107.3100000,0
USDJPY,W,20080211,00:00:00,107.2900000,108.6100000,106.2900000,107.8400000,0
USDJPY,W,20080218,00:00:00,107.8600000,108.3600000,106.6900000,107.3100000,0
USDJPY,W,20080225,00:00:00,107.3000000,108.2200000,103.6200000,103.6100000,0
USDJPY,W,20080303,00:00:00,103.6000000,104.1900000,101.4000000,102.4800000,0
USDJPY,W,20080310,00:00:00,102.5100000,103.5900000,98.8700000,99.1000000,0
USDJPY,W,20080317,00:00:00,99.0400000,100.4500000,95.7100000,99.4000000,0
USDJPY,W,20080324,00:00:00,99.4000000,101.0400000,98.5400000,99.2300000,0
USDJPY,W,20080331,00:00:00,99.2200000,102.9500000,98.7900000,101.5400000,0
USDJPY,W,20080407,00:00:00,101.5400000,102.8500000,99.9900000,101.4900000,0
USDJPY,W,20080414,00:00:00,101.4400000,104.6500000,100.2600000,103.8000000,0
USDJPY,W,20080421,00:00:00,103.8100000,104.8200000,102.6500000,104.4900000,0
USDJPY,W,20080428,00:00:00,104.4900000,105.7100000,103.1900000,105.1400000,0
USDJPY,W,20080505,00:00:00,105.1800000,105.6200000,102.5500000,102.9600000,0
USDJPY,W,20080512,00:00:00,102.9900000,105.4400000,102.5500000,104.0400000,0
USDJPY,W,20080519,00:00:00,104.0200000,104.6900000,102.7000000,103.2600000,0
USDJPY,W,20080526,00:00:00,103.2300000,105.8800000,103.1000000,105.1200000,0
USDJPY,W,20080602,00:00:00,105.1200000,106.4300000,103.8500000,104.6300000,0
USDJPY,W,20080609,00:00:00,104.6800000,108.3900000,104.3900000,107.9500000,0
USDJPY,W,20080616,00:00:00,107.9600000,108.5900000,107.0900000,107.2000000,0
USDJPY,W,20080623,00:00:00,107.2100000,108.4300000,105.8300000,106.1400000,0
USDJPY,W,20080630,00:00:00,106.1500000,106.9300000,104.9500000,106.7100000,0
USDJPY,W,20080707,00:00:00,106.7800000,107.7600000,105.6300000,106.1100000,0
USDJPY,W,20080714,00:00:00,106.1000000,107.0900000,103.7500000,106.9200000,0
USDJPY,W,20080721,00:00:00,106.9000000,107.9900000,105.9800000,107.7600000,0
USDJPY,W,20080728,00:00:00,107.7900000,108.3800000,107.2600000,107.6600000,0
USDJPY,W,20080804,00:00:00,108.0100000,110.3700000,107.6100000,110.1900000,0
USDJPY,W,20080811,00:00:00,110.1700000,110.6700000,108.3500000,110.4300000,0
USDJPY,W,20080818,00:00:00,110.4800000,110.5600000,108.1100000,110.0700000,0
USDJPY,W,20080825,00:00:00,110.0500000,110.2900000,108.4000000,108.5100000,0
USDJPY,W,20080901,00:00:00,108.4600000,109.1800000,105.5100000,108.4600000,330004
USDJPY,W,20080908,00:00:00,108.5500000,109.0800000,106.0500000,105.5100000,0
USDJPY,W,20080915,00:00:00,105.5200000,108.0300000,103.5200000,106.8400000,0
USDJPY,W,20080922,00:00:00,106.8500000,107.4600000,105.0000000,105.7400000,0
USDJPY,W,20080929,00:00:00,105.7300000,106.9700000,103.4800000,104.7600000,0
USDJPY,W,20081006,00:00:00,104.8300000,105.3700000,97.8800000,100.7100000,0
USDJPY,W,20081013,00:00:00,100.7300000,103.0700000,99.2400000,101.5600000,0
USDJPY,W,20081020,00:00:00,101.5900000,102.4200000,90.8600000,93.5400000,0
USDJPY,W,20081027,00:00:00,93.5300000,99.7100000,91.8500000,98.5000000,0
USDJPY,W,20081103,00:00:00,98.5300000,100.5700000,96.7200000,99.1100000,0
USDJPY,W,20081110,00:00:00,99.1400000,99.4600000,94.4400000,96.1100000,0
USDJPY,W,20081117,00:00:00,96.1300000,97.5400000,93.5300000,95.8500000,0
USDJPY,W,20081124,00:00:00,95.8600000,97.4200000,94.5800000,95.4600000,0
USDJPY,W,20081201,00:00:00,95.4200000,95.6600000,91.5700000,92.7300000,0
USDJPY,W,20081208,00:00:00,92.7100000,93.9100000,88.1400000,91.4300000,0
USDJPY,W,20081215,00:00:00,91.4700000,91.9800000,87.1000000,89.1400000,0
USDJPY,W,20081222,00:00:00,89.1500000,91.3000000,89.0600000,90.6000000,0
USDJPY,W,20081229,00:00:00,90.6200000,92.4200000,89.4600000,92.0500000,0
USDJPY,W,20090105,00:00:00,92.0500000,94.6400000,90.1300000,90.1300000,239
USDJPY,W,20090112,00:00:00,90.1600000,90.9200000,88.4500000,90.9500000,79117
USDJPY,W,20090119,00:00:00,90.9000000,91.3000000,87.1000000,88.7300000,83
USDJPY,W,20090126,00:00:00,88.7800000,90.7400000,88.2300000,90.0000000,0
USDJPY,W,20090202,00:00:00,90.0300000,92.2500000,88.5700000,91.7900000,0
USDJPY,W,20090209,00:00:00,91.7900000,92.4200000,89.6800000,91.5700000,0
USDJPY,W,20090216,00:00:00,91.5500000,94.4600000,91.1200000,93.5100000,0
USDJPY,W,20090223,00:00:00,93.5300000,98.7100000,92.7400000,97.5500000,0
USDJPY,W,20090302,00:00:00,97.5300000,99.6800000,96.5500000,98.3000000,0
USDJPY,W,20090309,00:00:00,98.3000000,99.1800000,95.6400000,98.0600000,0
USDJPY,W,20090316,00:00:00,98.0700000,98.9700000,93.5300000,95.5900000,0
USDJPY,W,20090323,00:00:00,95.5900000,98.8700000,95.4000000,97.9400000,0
USDJPY,W,20090330,00:00:00,97.9600000,100.3900000,96.0000000,100.0200000,0
USDJPY,W,20090406,00:00:00,100.0400000,101.4500000,99.3200000,100.2600000,541
USDJPY,W,20090413,00:00:00,100.2900000,100.7400000,98.1300000,99.1100000,0
USDJPY,W,20090420,00:00:00,99.1100000,99.4100000,96.6000000,97.0700000,115659
USDJPY,W,20090427,00:00:00,97.1200000,99.5900000,95.6000000,99.2600000,0
USDJPY,W,20090504,00:00:00,99.2500000,99.7700000,97.9200000,98.6600000,0
USDJPY,W,20090511,00:00:00,98.6300000,98.8300000,94.7100000,94.7400000,20890
USDJPY,W,20090518,00:00:00,94.7900000,96.7000000,93.8100000,94.5100000,0
USDJPY,W,20090525,00:00:00,94.5400000,97.2400000,94.3900000,95.3200000,0
USDJPY,W,20090601,00:00:00,94.8200000,98.8900000,94.4100000,98.7300000,0
USDJPY,W,20090608,00:00:00,98.7100000,98.8700000,97.0600000,98.2900000,0
USDJPY,W,20090615,00:00:00,98.2700000,98.5800000,95.4900000,96.1400000,0
USDJPY,W,20090622,00:00:00,96.2500000,96.5700000,94.8500000,95.2000000,0
USDJPY,W,20090629,00:00:00,95.2200000,96.9800000,95.0600000,96.1600000,0
USDJPY,W,20090706,00:00:00,96.2200000,96.2400000,91.7500000,92.4900000,0
USDJPY,W,20090713,00:00:00,92.4900000,94.4600000,91.7000000,94.2500000,0
USDJPY,W,20090720,00:00:00,94.2500000,95.3000000,93.0500000,94.8700000,0
USDJPY,W,20090727,00:00:00,94.8700000,95.8900000,93.9900000,94.7400000,0
USDJPY,W,20090803,00:00:00,94.6900000,97.7800000,94.3400000,97.5900000,0
USDJPY,W,20090810,00:00:00,97.6100000,97.7400000,94.4000000,94.8200000,0
USDJPY,W,20090817,00:00:00,94.7300000,95.3000000,93.4100000,94.2900000,0
USDJPY,W,20090824,00:00:00,94.2900000,95.0600000,93.1900000,93.3000000,0
USDJPY,W,20090831,00:00:00,93.2900000,93.6300000,91.9200000,93.0000000,0
USDJPY,W,20090907,00:00:00,93.0000000,93.3000000,90.1900000,90.3300000,0
USDJPY,W,20090914,00:00:00,90.3500000,91.6400000,90.1000000,91.3700000,0
USDJPY,W,20090921,00:00:00,91.3700000,92.5300000,89.4800000,89.7000000,41
USDJPY,W,20090928,00:00:00,89.6900000,90.4100000,88.2200000,89.7600000,224851
USDJPY,W,20091005,00:00:00,89.7300000,89.9800000,87.9800000,89.4600000,0
USDJPY,W,20091012,00:00:00,89.4200000,91.3200000,88.8100000,90.9200000,0
USDJPY,W,20091019,00:00:00,90.9200000,92.1400000,90.0500000,92.1200000,0
USDJPY,W,20091026,00:00:00,92.1400000,92.3300000,89.9000000,89.6800000,0
USDJPY,W,20091102,00:00:00,89.6900000,91.3100000,89.1700000,89.9500000,0
USDJPY,W,20091109,00:00:00,89.9600000,90.6100000,89.2600000,89.4500000,0
USDJPY,W,20091116,00:00:00,89.5200000,89.7400000,88.6100000,88.8000000,0
USDJPY,W,20091123,00:00:00,88.8200000,89.1900000,84.7900000,86.9600000,0
USDJPY,W,20091130,00:00:00,86.9700000,90.7700000,85.8300000,90.3200000,66293
USDJPY,W,20091207,00:00:00,90.3200000,90.5400000,87.3400000,88.9500000,78093
USDJPY,W,20091214,00:00:00,88.9700000,90.9100000,88.2800000,90.2500000,0
USDJPY,W,20091221,00:00:00,90.2600000,91.8700000,90.1200000,91.3600000,0
USDJPY,W,20091228,00:00:00,91.4600000,93.1400000,91.1800000,92.9200000,0
USDJPY,W,20100104,00:00:00,92.9000000,93.7800000,91.2300000,92.3800000,0
USDJPY,W,20100111,00:00:00,92.3800000,92.6800000,90.5600000,90.7600000,0
USDJPY,W,20100118,00:00:00,90.7800000,91.8700000,89.7000000,90.2500000,0
USDJPY,W,20100125,00:00:00,90.2500000,90.9200000,89.0900000,90.0000000,0
USDJPY,W,20100201,00:00:00,90.0100000,91.2800000,88.5400000,89.3800000,0
USDJPY,W,20100208,00:00:00,89.3700000,90.4200000,89.1000000,90.0400000,0
USDJPY,W,20100215,00:00:00,90.0300000,92.1500000,89.6800000,91.4900000,0
USDJPY,W,20100222,00:00:00,91.4800000,91.9100000,88.7100000,88.8600000,0
USDJPY,W,20100301,00:00:00,88.8300000,90.5900000,88.1000000,90.4100000,0
USDJPY,W,20100308,00:00:00,90.4100000,91.0800000,89.5900000,90.8100000,0
USDJPY,W,20100315,00:00:00,90.8300000,90.9600000,89.7300000,90.5000000,0
USDJPY,W,20100322,00:00:00,90.4800000,92.9500000,89.8000000,92.2400000,0
USDJPY,W,20100329,00:00:00,92.2300000,94.6900000,92.0100000,94.5800000,0
USDJPY,W,20100405,00:00:00,94.5400000,94.7800000,92.7900000,93.0200000,0
USDJPY,W,20100412,00:00:00,93.0100000,93.7200000,91.8700000,91.8400000,0
USDJPY,W,20100419,00:00:00,91.8400000,94.3200000,91.5700000,93.9800000,0
USDJPY,W,20100426,00:00:00,93.9900000,94.6000000,92.7900000,93.8100000,0
USDJPY,W,20100503,00:00:00,93.9900000,94.9800000,88.1400000,92.4300000,0
USDJPY,W,20100510,00:00:00,92.4200000,93.6400000,91.6200000,92.2700000,0
USDJPY,W,20100517,00:00:00,92.2600000,92.9600000,88.9800000,90.6500000,0
USDJPY,W,20100524,00:00:00,90.6100000,91.4100000,89.2300000,90.8600000,0
USDJPY,W,20100531,00:00:00,90.8600000,92.8800000,90.5100000,91.6500000,0
USDJPY,W,20100607,00:00:00,91.6400000,92.0800000,90.8100000,91.8400000,0
USDJPY,W,20100614,00:00:00,91.8600000,92.1100000,90.4100000,90.4100000,0
USDJPY,W,20100621,00:00:00,90.3500000,91.4700000,89.1000000,89.2500000,0
USDJPY,W,20100628,00:00:00,89.2300000,89.4700000,86.9500000,87.7000000,8
USDJPY,W,20100705,00:00:00,87.7000000,88.7000000,86.9800000,88.7300000,104010
USDJPY,W,20100712,00:00:00,88.7600000,89.1500000,86.2300000,86.4600000,202629
USDJPY,W,20100719,00:00:00,86.4400000,87.5700000,86.3000000,87.6800000,0
USDJPY,W,20100726,00:00:00,87.6600000,88.1200000,85.9300000,86.2300000,0
USDJPY,W,20100802,00:00:00,86.2100000,86.8800000,84.9900000,85.2500000,0
USDJPY,W,20100809,00:00:00,85.2600000,86.3700000,84.7100000,86.1000000,0
USDJPY,W,20100816,00:00:00,86.1100000,86.2800000,84.8500000,85.5400000,0
USDJPY,W,20100823,00:00:00,85.5700000,85.7100000,83.5700000,85.3600000,0
USDJPY,W,20100830,00:00:00,85.4000000,85.9000000,83.6500000,84.1200000,0
USDJPY,W,20100906,00:00:00,84.1100000,84.4900000,83.3100000,84.3400000,0
USDJPY,W,20100913,00:00:00,84.3100000,85.9300000,82.8300000,85.6800000,0
USDJPY,W,20100920,00:00:00,85.6800000,85.8500000,84.0800000,84.2800000,0
USDJPY,W,20100927,00:00:00,84.3000000,84.3900000,83.1200000,83.2300000,0
USDJPY,W,20101004,00:00:00,83.2600000,83.9900000,81.7000000,81.9500000,0
USDJPY,W,20101011,00:00:00,81.9800000,82.3600000,80.8500000,81.3900000,0
USDJPY,W,20101018,00:00:00,81.3900000,81.9200000,80.8200000,81.2200000,0
USDJPY,W,20101025,00:00:00,81.2200000,81.9800000,80.3100000,80.2800000,0
USDJPY,W,20101101,00:00:00,80.3000000,81.5800000,80.1900000,81.2400000,0
USDJPY,W,20101108,00:00:00,81.2500000,82.8000000,80.5000000,82.4400000,0
USDJPY,W,20101115,00:00:00,82.4500000,83.7900000,82.3500000,83.3900000,0
USDJPY,W,20101122,00:00:00,83.4400000,84.1800000,82.7400000,83.8700000,0
USDJPY,W,20101129,00:00:00,83.9000000,84.4000000,82.4500000,82.6300000,35086
USDJPY,W,20101206,00:00:00,82.6200000,84.3000000,82.2900000,83.9500000,0
USDJPY,W,20101213,00:00:00,84.1100000,84.5100000,82.8000000,84.0300000,0
USDJPY,W,20101220,00:00:00,84.0500000,84.1200000,82.8200000,82.7900000,0
USDJPY,W,20101227,00:00:00,82.8400000,82.9800000,80.9000000,81.3200000,0
USDJPY,W,20110103,00:00:00,81.3100000,83.6800000,80.9000000,83.2100000,0
USDJPY,W,20110110,00:00:00,83.1600000,83.4900000,82.3700000,82.7400000,0
USDJPY,W,20110117,00:00:00,82.7400000,83.1200000,81.8100000,82.6500000,0
USDJPY,W,20110124,00:00:00,82.6400000,83.2100000,81.9500000,82.0100000,0
USDJPY,W,20110131,00:00:00,82.0000000,82.4700000,81.0800000,82.2300000,0
USDJPY,W,20110207,00:00:00,82.2300000,83.6700000,81.7400000,83.4600000,0
USDJPY,W,20110214,00:00:00,83.4600000,83.9800000,82.9900000,83.0300000,0
USDJPY,W,20110221,00:00:00,83.0100000,83.5400000,81.5800000,81.6800000,0
USDJPY,W,20110228,00:00:00,81.7000000,83.0700000,81.5400000,82.3100000,0
USDJPY,W,20110307,00:00:00,82.2900000,83.3000000,81.6300000,81.9400000,0
USDJPY,W,20110314,00:00:00,82.0800000,82.2200000,76.4300000,80.8400000,0
USDJPY,W,20110321,00:00:00,80.8700000,81.4900000,80.5900000,81.3900000,0
USDJPY,W,20110328,00:00:00,81.3800000,84.7300000,81.2900000,84.0600000,0
USDJPY,W,20110404,00:00:00,84.0900000,85.5200000,83.8100000,84.9500000,0
USDJPY,W,20110411,00:00:00,84.9500000,85.1600000,82.9200000,83.0900000,0
USDJPY,W,20110418,00:00:00,83.1100000,83.2600000,81.5900000,81.8100000,0
USDJPY,W,20110425,00:00:00,81.8300000,82.7900000,81.0100000,81.1900000,0
USDJPY,W,20110502,00:00:00,81.1400000,81.6900000,79.5400000,80.5200000,0
USDJPY,W,20110509,00:00:00,80.5600000,81.3400000,80.1300000,80.7900000,141537
USDJPY,W,20110516,00:00:00,80.7800000,82.2300000,80.6100000,81.7500000,0
USDJPY,W,20110523,00:00:00,81.7500000,82.2100000,80.6700000,80.7500000,0
USDJPY,W,20110530,00:00:00,80.7500000,81.7700000,80.0200000,80.1800000,0
USDJPY,W,20110606,00:00:00,80.1800000,80.4600000,79.6700000,80.2500000,0
USDJPY,W,20110613,00:00:00,80.2500000,81.0600000,79.9700000,80.1100000,0
USDJPY,W,20110620,00:00:00,80.1200000,80.8000000,79.9800000,80.3200000,0
USDJPY,W,20110627,00:00:00,80.3000000,81.2700000,80.2200000,80.8400000,0
USDJPY,W,20110704,00:00:00,80.8500000,81.4800000,80.4800000,80.6100000,0
USDJPY,W,20110711,00:00:00,80.6100000,80.8300000,78.4400000,79.0400000,0
USDJPY,W,20110718,00:00:00,79.0900000,79.3200000,78.1900000,78.1600000,0
USDJPY,W,20110725,00:00:00,78.1300000,78.7000000,76.6900000,77.1700000,0
USDJPY,W,20110801,00:00:00,77.1800000,80.2400000,76.2700000,77.9200000,97846
USDJPY,W,20110808,00:00:00,77.8800000,78.4600000,76.2800000,76.8200000,3260
USDJPY,W,20110815,00:00:00,76.8200000,77.0900000,75.9300000,76.6500000,0
USDJPY,W,20110822,00:00:00,76.6400000,77.6900000,76.4300000,76.7500000,0
USDJPY,W,20110829,00:00:00,76.7600000,77.2400000,76.4000000,76.8200000,0
USDJPY,W,20110905,00:00:00,76.8200000,77.8600000,76.6500000,77.3500000,0
USDJPY,W,20110912,00:00:00,77.3500000,77.5900000,76.5100000,76.9200000,0
USDJPY,W,20110919,00:00:00,76.9200000,76.9900000,76.0700000,76.4300000,0
USDJPY,W,20110926,00:00:00,76.4500000,77.2000000,76.1900000,77.0100000,0
USDJPY,W,20111003,00:00:00,77.0300000,77.2700000,76.4700000,76.7100000,0
USDJPY,W,20111010,00:00:00,76.7300000,77.4900000,76.2900000,77.0300000,0
USDJPY,W,20111017,00:00:00,77.0100000,77.4500000,75.7600000,76.2400000,0
USDJPY,W,20111024,00:00:00,76.2900000,76.4800000,75.6300000,75.8100000,0
USDJPY,W,20111031,00:00:00,75.5800000,79.5300000,75.5400000,78.1600000,0
USDJPY,W,20111107,00:00:00,78.1500000,78.2300000,77.0200000,77.0800000,0
USDJPY,W,20111114,00:00:00,77.0800000,77.5000000,76.5300000,76.7100000,0
USDJPY,W,20111121,00:00:00,76.7100000,77.7900000,76.7000000,77.5800000,0
USDJPY,W,20111128,00:00:00,77.5800000,78.2800000,77.2700000,78.0000000,0
USDJPY,W,20111205,00:00:00,78.0000000,78.1100000,77.1000000,77.6600000,0
USDJPY,W,20111212,00:00:00,77.6600000,78.1600000,77.4900000,77.7500000,0
USDJPY,W,20111219,00:00:00,77.7600000,78.2200000,77.6400000,78.0700000,0
USDJPY,W,20111226,00:00:00,78.0300000,78.1200000,76.8400000,76.8900000,0
USDJPY,W,20120102,00:00:00,76.8300000,77.3300000,76.5600000,76.8400000,0
USDJPY,W,20120109,00:00:00,76.8600000,77.0400000,76.6200000,76.9600000,0
USDJPY,W,20120116,00:00:00,76.9300000,77.3200000,76.5000000,76.9600000,0
USDJPY,W,20120123,00:00:00,76.9400000,78.2800000,76.6100000,76.6800000,0
USDJPY,W,20120130,00:00:00,76.6900000,76.7800000,76.0000000,76.5500000,0
USDJPY,W,20120206,00:00:00,76.5900000,77.8100000,76.4600000,77.5700000,13462
USDJPY,W,20120213,00:00:00,77.5700000,79.6200000,77.3200000,79.6100000,0
USDJPY,W,20120220,00:00:00,79.6100000,81.2100000,79.3300000,81.2600000,0
USDJPY,W,20120227,00:00:00,81.2800000,81.8700000,79.9800000,81.7900000,0
USDJPY,W,20120305,00:00:00,81.7700000,82.6400000,80.5400000,82.4800000,0
USDJPY,W,20120312,00:00:00,82.4800000,84.1800000,81.9300000,83.3400000,0
USDJPY,W,20120319,00:00:00,83.3600000,84.0900000,81.9500000,82.3300000,0
USDJPY,W,20120326,00:00:00,82.4400000,83.3900000,81.8000000,82.8400000,0
USDJPY,W,20120402,00:00:00,82.9900000,83.3000000,81.2900000,81.6300000,0
USDJPY,W,20120409,00:00:00,81.4900000,81.8600000,80.5500000,80.9100000,0
USDJPY,W,20120416,00:00:00,80.8500000,81.7800000,80.2700000,81.5100000,0
USDJPY,W,20120423,00:00:00,81.5500000,81.7000000,80.1700000,80.2500000,0
USDJPY,W,20120430,00:00:00,80.2900000,80.6100000,79.6000000,79.8300000,0
USDJPY,W,20120507,00:00:00,79.8200000,80.0800000,79.4000000,79.9100000,0
USDJPY,W,20120514,00:00:00,79.9400000,80.5500000,78.9300000,79.0600000,0
USDJPY,W,20120521,00:00:00,79.0200000,80.1500000,79.0000000,79.6700000,0
USDJPY,W,20120528,00:00:00,79.6200000,79.7200000,77.6200000,78.0700000,0
USDJPY,W,20120604,00:00:00,78.0800000,79.7900000,77.9400000,79.6900000,0
USDJPY,W,20120611,00:00:00,79.6300000,79.7500000,78.5700000,78.7500000,0
USDJPY,W,20120618,00:00:00,78.7700000,80.5700000,78.6100000,80.4600000,0
USDJPY,W,20120625,00:00:00,80.4300000,80.6200000,79.1200000,79.7500000,0
USDJPY,W,20120702,00:00:00,79.7500000,80.0900000,79.2700000,79.5700000,0
USDJPY,W,20120709,00:00:00,79.5700000,79.9500000,79.0500000,79.2100000,0
USDJPY,W,20120716,00:00:00,79.2100000,79.2800000,78.4000000,78.4200000,0
USDJPY,W,20120723,00:00:00,78.4100000,78.6800000,77.9200000,78.4500000,0
USDJPY,W,20120730,00:00:00,78.4400000,78.7700000,77.8900000,78.4500000,82239
USDJPY,W,20120806,00:00:00,78.4500000,78.7900000,78.1000000,78.2600000,0
USDJPY,W,20120813,00:00:00,78.2200000,79.5800000,78.1200000,79.5300000,0
USDJPY,W,20120820,00:00:00,79.5300000,79.6600000,78.2700000,78.6300000,0
USDJPY,W,20120827,00:00:00,78.6400000,78.8400000,78.1600000,78.3200000,0
USDJPY,W,20120903,00:00:00,78.3100000,79.0300000,77.9800000,78.1800000,0
USDJPY,W,20120910,00:00:00,78.2500000,78.3900000,77.1000000,78.3600000,0
USDJPY,W,20120917,00:00:00,78.3700000,79.2200000,77.9900000,78.1100000,0
USDJPY,W,20120924,00:00:00,78.1100000,78.2000000,77.3900000,77.9500000,0
USDJPY,W,20121001,00:00:00,77.9400000,78.8700000,77.7500000,78.6600000,0
USDJPY,W,20121008,00:00:00,78.6300000,78.7600000,77.9100000,78.4300000,0
USDJPY,W,20121015,00:00:00,78.4300000,79.4600000,78.3000000,79.2400000,0
USDJPY,W,20121022,00:00:00,79.2500000,80.3800000,79.1700000,79.6200000,0
