id,created_at,text
1059342261186711553,Mon Nov 05 07:10:51 +0000 2018,"ここね。 (@ tokyo salonard cafe:dub in 渋谷区, Tokyo) https://t.co/J18JZSy2Xu"
1059342094005747712,Mon Nov 05 07:10:11 +0000 2018,なお、ストリッパーはもちろんのこと1人もいない模様
1059341198647652353,Mon Nov 05 07:06:38 +0000 2018,@webazarashi ちょっとずつアップデートしていくのも楽しいよね！開発と一緒で。なかなかいいお値段ｗぜひ！レビューします！(買ったらねｗｗｗ
1059335392908926978,Mon Nov 05 06:43:33 +0000 2018,元々ストリップバーというカフェに来ている。
1059334226611331077,Mon Nov 05 06:38:55 +0000 2018,@webazarashi これいいよね！俺は最近これを買おうとしている。https://t.co/gpbRvJOx3s
1059329774907060229,Mon Nov 05 06:21:14 +0000 2018,@jun_dhu 最悪なんですけど
1059320146857156608,Mon Nov 05 05:42:58 +0000 2018,渋谷なう。
1059317520052568065,Mon Nov 05 05:32:32 +0000 2018,そう信じてた。けど違った。けどそれが僕にとって良かった。今が意味ある物になったから。恨みはない。けど俺のMac返してくれよーーー😂 https://t.co/o7Sg0UbLNL
1059316660169920512,Mon Nov 05 05:29:07 +0000 2018,@webazarashi 懐かしい😂愛用してました
1059316530637225984,Mon Nov 05 05:28:36 +0000 2018,@ke1y4 そうなんだよなぁ
1059316478485250048,Mon Nov 05 05:28:24 +0000 2018,これオススメ。https://t.co/mWwG90bfe1 https://t.co/qg9BkqiUjT
1059314904274890753,Mon Nov 05 05:22:08 +0000 2018,興奮も慣れるとげんなりに変わる。いつもこの外国人みたいに興奮していたいね。みんながそう意識すれば、痴漢とかも減るんではないだろうか？ネガティブオーラは疲れるよ。 https://t.co/CkHpEt6hNI
1059314353835364352,Mon Nov 05 05:19:57 +0000 2018,そんなことに今更気付いたのかwww
1059314200357421056,Mon Nov 05 05:19:21 +0000 2018,@ke1y4 @Toyokeizai www
1059307374308077568,Mon Nov 05 04:52:13 +0000 2018,@jun_dhu まじかよ俺わたぼーに反抗した天罰かと思ったよそれか 歯磨き粉だな、キシリトールの
1059305729574690816,Mon Nov 05 04:45:41 +0000 2018,@jun_dhu 僕毎日痛いんだけど、何か悪いことした？
1059303683106586624,Mon Nov 05 04:37:33 +0000 2018,#影山輪業 っていう自転車屋さんすごくおしゃれ。自転車ココで買いたい。#おしゃれな自転車屋
1059303263034466304,Mon Nov 05 04:35:53 +0000 2018,@isikiryu ほんとそれだと思いますよ。もし自分が相手の立場ならと言う想像力に欠けた老害多過ぎ問題。若い気持ちを保つにはまず若者に同調する、敬意を表する。年齢なんてバカでも取るので。
1059302954715344897,Mon Nov 05 04:34:39 +0000 2018,メタリカ最高。ダウンピッキング命。懐かしいなー。そして音楽やってITの世界に来る人好き。 https://t.co/H49edZVtKA
1059302231781097477,Mon Nov 05 04:31:47 +0000 2018,@isikiryu わかるわー
1059301767588921344,Mon Nov 05 04:29:56 +0000 2018,@kumajapan 婚約破棄された僕、全く結婚に萌えない😂そういえば、文庫に戻ってきました！
1059296920395374592,Mon Nov 05 04:10:41 +0000 2018,メイソンピアソンのブラシ欲しくなるね。https://t.co/V0coDYc0oh#ヘアブラシ #髪の毛
1059294617999413248,Mon Nov 05 04:01:32 +0000 2018,【稼ぎ方】そんな胡散臭いことを知りたいんだったら https://t.co/z8oK6Ndexc #NEETLOG改ASK via @RedSk8x
1059281326434541568,Mon Nov 05 03:08:43 +0000 2018,週末デート😎今週も仕事頑張るぞ！#c35laurel #c35ローレル は入院してるので、退院したらまた爆音で #ドライブ しようね！さて、コンサル始動。#consultant #evolany #airdepot @… https://t.co/aDubm425OW
1059101173104275456,Sun Nov 04 15:12:51 +0000 2018,@shoy_ym なんてこったい！これからデニる。
1059081770027573248,Sun Nov 04 13:55:45 +0000 2018,@shoy_ym 食べるしか
1059080463745085440,Sun Nov 04 13:50:33 +0000 2018,有名なヤーツ。いつも心にとめている。 https://t.co/MA6dnBLvhh
1059079710137712640,Sun Nov 04 13:47:34 +0000 2018,@ke1y4 わかる
1059079687475945474,Sun Nov 04 13:47:28 +0000 2018,@kazubox1080 それなー
1059025654052614144,Sun Nov 04 10:12:46 +0000 2018,@kazubox1080 寂しい
1059006292474310657,Sun Nov 04 08:55:50 +0000 2018,@watabouu @jun_dhu 夢のコラボ
1058991452020105217,Sun Nov 04 07:56:51 +0000 2018,#グロースハック をもう少し極めたい。
1058990404173873152,Sun Nov 04 07:52:42 +0000 2018,@watabouu @jun_dhu チョコとチップスのコラボの新境地やな。
1058988492514975744,Sun Nov 04 07:45:06 +0000 2018,@ke1y4 Foo fighters. 懐かしい。
1058986402421997571,Sun Nov 04 07:36:48 +0000 2018,気付いたら寝てた。
1058986130119438336,Sun Nov 04 07:35:43 +0000 2018,とりあえず、集中するために。セルフコントロールするか。https://t.co/9qno7P1FwK
1058843217003610112,Sat Nov 03 22:07:49 +0000 2018,とりあえず寒いから風呂はいる。
1058843076582506496,Sat Nov 03 22:07:16 +0000 2018,ただ金にはなる可能性が高い。
