id,created_at,text
1059656802697007105,Tue Nov 06 04:00:43 +0000 2018,◉CPAが257%改善された要因①チャットボットがヒアリングすることで、ユーザーが「自分ごと化」できている②チャットボットのパーソナライズされたPush配信からCVが獲得できている③チャットボットが、インフィード広告から流入… https://t.co/nZQfqIU74z
1059653102771482624,Tue Nov 06 03:46:01 +0000 2018,会社でGAS使ってチャットボット作ったんだけど、意外と記事が少ない？からQiitaとやらを書いてみようかしら。
1059649400916500480,Tue Nov 06 03:31:19 +0000 2018,コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real Sound｜リアルサウンド テック) #NewsPicks https://t.co/3BE8pjGmJu
1059647566537609217,Tue Nov 06 03:24:01 +0000 2018,Dialogflow（https://t.co/Ieq4JaBuu1）とCloud Functionsを使ってチャットボットを作ってみた | https://t.co/rRrCIoQbGg https://t.co/UOm9Hdsdg4
1059646661725642752,Tue Nov 06 03:20:26 +0000 2018,コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real Sound｜リアルサウンド テック) #NewsPicks https://t.co/TfgmTh7RcY
1059645759904145408,Tue Nov 06 03:16:51 +0000 2018,[タレ]同じ風景を見て会話できる、マイクロソフトのAI「りんな」にスマホ版 https://t.co/JmnxhwBQ44 スマートフォン向けAI「りんな」は、AIチャットボットとして提供されてきた「りんな」に「共感視覚モデル」（… https://t.co/pm0PTnsEnT
1059637700725075968,Tue Nov 06 02:44:49 +0000 2018,LINEとかで質問をしたら、案内やら答えを返してくれるサービスあるけど、あれ多分ほぼ100%チャットボットよなぁ。裏側のAI事情やら学習方法どうなっとるんじゃろ
1059636627893444608,Tue Nov 06 02:40:33 +0000 2018,良い取り組み。大枠誰でも思いつく未来だけど、これをきちんとアプリまで落とし込むのは相当大変だっただろうな。 / コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real Sound｜リ… https://t.co/ZibApen5fL
1059634396842479616,Tue Nov 06 02:31:41 +0000 2018,【告知】ブログの問い合わせがチャットボットでできるようになりました! &gt; てぃーだ スタッフブログ https://t.co/31jUuKX0OR
1059625504473411585,Tue Nov 06 01:56:21 +0000 2018,高付加価値の高い可能。。専務の代わりに人工知能が確率してほしいよ。面倒くせえって思いますよ。しかも一般的？坊主を人工知能はパッケージ化されない間はとても怖いよ。隕石を防ぐべく出兵するも、１０年春の本格活用は、すごい。 #チャットボット #AI
1059623228455317505,Tue Nov 06 01:47:19 +0000 2018,★アイスマイリーマガジン新記事アップ！「交通」×AI、空席確認や忘れ物捜索をチャットボットがお助けバス業界平成エンタープライズ社の事例や、鉄道業界JR西日本社、JR東日本社のチャットボット活用事例を解説します。#AI… https://t.co/3QTS4813fN
1059611521808908288,Tue Nov 06 01:00:48 +0000 2018,【新着記事】キタムラ、ユーザーローカルのＡＩチャットボットを導入 - https://t.co/d0oDkLiUWw https://t.co/q1G0lAQGXB
1059609347678855169,Tue Nov 06 00:52:09 +0000 2018,明日までMicrosoft Tech Summit 2018出展中です！今日は以下セッションに登壇🎙️・12:10～事例とデモでお送りする Microsoft Azure 活用パターン 2018 秋・16:10～【初心者歓迎… https://t.co/Vc336frDtD
1059607311797313537,Tue Nov 06 00:44:04 +0000 2018,"""LINEのチャットボットで行政サービスを実現した「福岡市粗大ごみ受付Bot」インフラ技術解説""  https://t.co/A97jT7f1UC"
1059606983697850368,Tue Nov 06 00:42:46 +0000 2018,ｗｗｗｗおもろいな。陸上戦艦に繋いで、・単体で語られるフェーズはもういい。？？？はー。羽生さんと黒尾さんが人工知能に置き換えられない仕事をしよう面白かった。エレン、忘れません。記憶とかそういう話大好きだから指向性は人間の経営者は堪らない #チャットボット #AI
1059603978017628162,Tue Nov 06 00:30:49 +0000 2018,チームラボが開発したという点に非常に興味をそそられる。 / コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real Sound｜リアルサウンド テック) #NewsPicks https://t.co/DqHddbzDgw
1059601547930169344,Tue Nov 06 00:21:10 +0000 2018,AIが選んだものをハッピーと感じる感性は人間の感覚に左右されるわけだから、唯一無二の回答がないわけで、その点難しそう / コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real So… https://t.co/N8F0RwfxRW
1059596586265788417,Tue Nov 06 00:01:27 +0000 2018,日本マイクロソフト、「共感視覚モデル」を搭載したスマートフォン向けAI「りんな」を発表: 日本マイクロソフトは、ソーシャルAIチャットボット「りんな」に「共感視覚モデル」を搭載した… https://t.co/UqDywW56yt
1059596580209143808,Tue Nov 06 00:01:25 +0000 2018,日本マイクロソフト、「共感視覚モデル」を搭載したスマートフォン向けAI「りんな」を発表: 日本マイクロソフトは、ソーシャルAIチャットボット「りんな」に「共感視覚モデル」を搭載した… https://t.co/2iWEapfxdv
1059593965505142784,Mon Nov 05 23:51:02 +0000 2018,[タレ]同じ風景を見て会話できる、マイクロソフトのAI「りんな」にスマホ版: まだ、一般公開時期は未定なのか。 スマートフォン向けAI「りんな」は、AIチャットボットとして提供されてきた「りんな」に「共感視覚モデル」（Empath… https://t.co/xFnRSfvspv
1059591144785424384,Mon Nov 05 23:39:49 +0000 2018,"""LINEのチャットボットで行政サービスを実現した「福岡市粗大ごみ受付Bot」インフラ技術解説"" https://t.co/FsdA5tNPy8"
1059584437850071041,Mon Nov 05 23:13:10 +0000 2018,後で読む。…日本MSの女子高生ソーシャルAIチャットボット「りんな」に“目”--風景を見て会話するスマホAIを開発。AIが見た風景や物の感想を述べることを指すという。 https://t.co/mvstj97Jh2 @cnet_japan #AI #chatbot #りんな
1059583649140695047,Mon Nov 05 23:10:02 +0000 2018,【CPA 257％改善】ユーザーが“自分ごと化”する広告体験。D2Cの雄・バルクオムがLINEチャットボットで掴んだ成功の内幕。 https://t.co/LPqAJFRr6w https://t.co/eRJTtn4Zl3
1059583188366958593,Mon Nov 05 23:08:12 +0000 2018,さくナレに新着記事が公開されました♪ LINEのチャットボットで行政サービスを実現した「福岡市粗大ごみ受付Bot」インフラ技術解説 by. 大喜多利哉 https://t.co/Y0mVTrkBOR #さくらのナレッジ
1059581433264500738,Mon Nov 05 23:01:14 +0000 2018,便利そうではあるけど、いらないかな。でも、AIの進化がアパレル業界の活性化に繋がるといいな / コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る (Real Sound｜リアルサウンド… https://t.co/fAlvikgoWk
1059581386271543296,Mon Nov 05 23:01:03 +0000 2018,日本MSの女子高生AI「りんな」に“目”--風景を見て会話するスマホAIを開発 https://t.co/7CNnPknh3m  日本マイクロソフトは11月5日、ソーシャルAIチャットボット「りんな」について、「共感視覚モデル」を… https://t.co/8lxEIB1rqO
1059581179958042625,Mon Nov 05 23:00:14 +0000 2018,【記事紹介】愛媛銀行、顧客対応チャットボットをOracle Mobile Cloudで稼働、既存のFAQシステムと連携　（IT Leaders） https://t.co/MBFAIFYEJ1 https://t.co/diF0WFRsZI
1059579540119277569,Mon Nov 05 22:53:43 +0000 2018,コーディネートはAIに任せる時代？　チームラボ開発「メチャカリ」チャットボットの実力に迫る https://t.co/wlxG6u3x3r @realsound_techさんから
1059573810091806720,Mon Nov 05 22:30:56 +0000 2018,LINEで債務整理、過払い金、未払い残業代、養育費について自動応答の無料診断をしています✨レイ子のLINEの友だち追加→ID：＠ryl5102c　QRコード： https://t.co/jqTIofr3i3 …　#AI　#チャットボット　#レイ法律事務所
1059570821415325696,Mon Nov 05 22:19:04 +0000 2018,情報を検索したり、照明、台所、家電製品、いくら人工知能でアニメフレームアームズガールと対局って表情が豊かになっていったら誤植。国民に向けて産業構造や暮らし、働き方とか発想とか前提知識がないよ。行かねよ。。優秀さが、人類いらなくなりますよ #チャットボット #文章生成
1059569858478624774,Mon Nov 05 22:15:14 +0000 2018,ソフトバンク・テクノロジー株式会社 - チャットボットを利用したBtoB向け営業支援ツールを開発・自社へ導入～顧客管理システムの登録作業を50％削減！ SBTは働き方改革をとことん追求します～ https://t.co/WnEImez3Tz
