id,created_at,text
1059665687000473600,Tue Nov 06 04:36:02 +0000 2018,高安 厚思『システム設計の謎を解く　強いSEになるための...』https://t.co/l6swldyBcM kindleセール情報 【50%OFF】プログラミング関連書籍(11/15まで)https://t.co/GFFH4EvO0K
1059665684123262976,Tue Nov 06 04:36:01 +0000 2018,11月17日 名古屋文理大学「小学生プログラミング教室」 が登録されたよ https://t.co/re2jqDjdUc
1059665560143708160,Tue Nov 06 04:35:31 +0000 2018,現2回生のC言語プログラミングの授業って全員GDB使える前提なの？スレッドプログラミングのデバッグgdbないとかなり厳しいでしょ…
1059665133461327872,Tue Nov 06 04:33:50 +0000 2018,ぼくもLazy Kの文字変えてプログラミング言語作った人になるかあ
1059665127312568320,Tue Nov 06 04:33:48 +0000 2018,Amazon アボガド ジャニーズ 株 FX 為替 デイトレード 日経平均 競馬 競輪 競艇 オートレース パチンコ パチスロ ダイエット 牡蠣 グルメ 投資 神経言語プログラミング SEO アフィリエイト マーケティング
1059665102146691073,Tue Nov 06 04:33:42 +0000 2018,Amazon アボガド ジャニーズ 株 FX 為替 デイトレード 日経平均 競馬 競輪 競艇 オートレース パチンコ パチスロ ダイエット 牡蠣 グルメ 投資 神経言語プログラミング SEO アフィリエイト マーケティング
1059665088183861248,Tue Nov 06 04:33:39 +0000 2018,Amazon アボガド ジャニーズ 株 FX 為替 デイトレード 日経平均 競馬 競輪 競艇 オートレース パチンコ パチスロ ダイエット 牡蠣 グルメ 投資 神経言語プログラミング SEO アフィリエイト マーケティング
1059665022882787328,Tue Nov 06 04:33:23 +0000 2018,自分自身を信じてみるだけでいい。きっと、生きる道が見えてくる。-　ゲーテ　- #プログラミング
1059665007586160640,Tue Nov 06 04:33:20 +0000 2018,Amazon アボガド ジャニーズ 株 FX 為替 デイトレード 日経平均 競馬 競輪 競艇 オートレース パチンコ パチスロ ダイエット 牡蠣 グルメ 投資 神経言語プログラミング SEO アフィリエイト マーケティング
1059664989873532928,Tue Nov 06 04:33:15 +0000 2018,ゲーム＆プログラミングする柴犬 : 도끼 근황 https://t.co/L64bdbWoxc https://t.co/urR5qiD9Fm
1059664638176976896,Tue Nov 06 04:31:52 +0000 2018,プログラミングElixir読んでいてら、async、awaitが出てきて「こんなところにも魔の手が…」と勝手に妄想してた。 #rebuildfm
1059664591045545984,Tue Nov 06 04:31:40 +0000 2018,brainf*ckの文字変えただけで「プログラミング言語作りました」とかほざいてる人間が許せねぇ
1059664519163572224,Tue Nov 06 04:31:23 +0000 2018,HTML・CSS部 入門 -Lesson 04「リンクを使って画面を切り替えよう！」- | 【入門】初心者向けプログラミング学習スクール「ウェブカツ!!」 https://t.co/zb96XZf6Fz #webukatu @ウェブカツ!!さんから
1059664353790574592,Tue Nov 06 04:30:44 +0000 2018,会社のプロダクトのソースコード読んでるけど、今までと規模が違いすきで、自分の知ってるプログラミングと違うなコレ？ってなってる
1059664323172155393,Tue Nov 06 04:30:36 +0000 2018,プラチナム学習会、プログラミング教育アプリ「プログマリン」の配信を開始 https://t.co/fREjKmtuZ7
1059664223238709249,Tue Nov 06 04:30:13 +0000 2018,【プログラミング素人のはてなブログ】Think Japan IBM Code Dayに参加してきました https://t.co/xSovLVBSZ1
1059664190955151360,Tue Nov 06 04:30:05 +0000 2018,（Share）「プログラミングで生きる」　小中不登校だった僕が、やっぱり大学へ行く理由https://t.co/1RLwI05dFB#withyou
1059663997962641408,Tue Nov 06 04:29:19 +0000 2018,@dragoneena12 自分もよくわかってないのだけれど、端末ってやつでemacs プログラム名.c &amp;　ってコマンドでプログラミングをするウィンドウが開いて、端末で　gcc ファイル名.c -o ファイル名　でコンパイルして　./ファイル名　でプログラムを実行してやってたｗ
1059663910532374528,Tue Nov 06 04:28:58 +0000 2018,数学は役に立たないとか言う人いるけど、大学分までマスターすると、使わないことの方が少なくない？と思ったりするんだけど。プログラミングで解こうとする時に、なんでこの解析方法使うの？とか説明できないと怖いなと思うんだけどなぁ。
1059663877552562176,Tue Nov 06 04:28:50 +0000 2018,YYPHP#58「PHP上達の近道、テストってどうやってる？タスク管理について(LT)、45歳からはじめるPHPプログラミングどうやって関数からクラスにしていくの？」https://t.co/bVCrLKIWtk
1059663637135020032,Tue Nov 06 04:27:53 +0000 2018,プログラミングで子どもの将来は安泰！？＃子ども＃プログラミング
1059663630885482496,Tue Nov 06 04:27:51 +0000 2018,ネットで簡単にプログラミング学習＃プログラミング
1059663413624766464,Tue Nov 06 04:27:00 +0000 2018,11月17日・１２月１日・１２月１５日（隔週土曜日）午後１３：００－１６：００ 名古屋文理大学「小学生プログラミング教室」 https://t.co/OyGhFzq2yF
1059663059130576896,Tue Nov 06 04:25:35 +0000 2018,１１月・１２月の小学生向けプログラミング講座の案内ページができました。https://t.co/Hsqpw6ttJ4
1059662902066536448,Tue Nov 06 04:24:58 +0000 2018,普通に考えると人工知能に電話で話させるよりプログラミングさせるほうが楽ですよね？プログラマーレベルはAIに駆逐される気がしますハードとか通信とかに強くないとエンジニアは生き残らない気がしますシンギュラリティ
1059662828028579840,Tue Nov 06 04:24:40 +0000 2018,llvm irが.NETで動けば自作言語がunityで扱える...?という認識でいいのかな?そこらへん調べてみた方がよさそうだ。#llvm #NET #Microsoft #unity3d #プログラミング
1059662568795435008,Tue Nov 06 04:23:38 +0000 2018,教授「数学とプログラミングで金が稼げるぞ」僕「Atcoderやん!」
1059662528622419968,Tue Nov 06 04:23:29 +0000 2018,プログラミングホントにキツい
1059662334237433856,Tue Nov 06 04:22:42 +0000 2018,Excel使えない人が高レベルプログラミング言語なんて使えるわけないでしょｗｗｗｗｗｗｗｗｗｗｗｗｗ
1059662125889552384,Tue Nov 06 04:21:53 +0000 2018,亥）自己紹介？俺様のことをもっと知りたいと？仕方ない、ちみの問いに答えようではないか！赤軍二年、切り込み隊長！名前は千代田亥！誕生日は俺様と兄者だけの内緒だ！好きな物は奥ゆかしい姫君と兄者！あとはプリンだ！！嫌いな物は黒軍と生もの！特技はPCのプログラミングだぞ！
1059661992212881408,Tue Nov 06 04:21:21 +0000 2018,とりあえず仮入部。今日から進めて行きます。HTML・CSS部 入門 -Lesson 01「HTMLとは？」 - | 【入門】初心者向けプログラミング学習スクール「ウェブカツ!!」 https://t.co/wkJWarTwE5 #webukatu @ウェブカツ!!さんから
1059661827661942784,Tue Nov 06 04:20:41 +0000 2018,さらにもって、俺が「出かけないタイプ」なため、夫婦でいる時間はとてつもなく永い。ほぼ24時間365日一緒にいるのだが、嫁はテレビとユーチューブ以外に興味を示さない。俺はプログラミング…これでセッ◯スレスだから、これは完… https://t.co/Nrp2Fpo6cc
1059661600087371776,Tue Nov 06 04:19:47 +0000 2018,プログラミング用垢作りました。これから毎日勉強の進捗をつぶやいて行きたいです。
1059661537495793665,Tue Nov 06 04:19:32 +0000 2018,プログラミング #とは よりわかる人間がよりわからない人間に対してマウントを取る行為の総称である#高度な情報戦
1059661343244992512,Tue Nov 06 04:18:46 +0000 2018,文系でもプログラミングを学び年俸500万円以上で新卒就職、半年で転職しても給与UPした転職事例 - シャイニング丸の内日報 https://t.co/dJFL535EcS
1059661293278253056,Tue Nov 06 04:18:34 +0000 2018,プログラミング系の手書きはクソ
1059661249313525761,Tue Nov 06 04:18:24 +0000 2018,プログラミング課題終わらなかったから昼ごはん食べ損ねた～😭😭😭
1059661066941026304,Tue Nov 06 04:17:40 +0000 2018,《必見》・プログラミング経験あり・SE関連の職務経歴あり個人の能力やスキルにも寄りますが、上記に当てはまる方は、かなり条件の良いお仕事を紹介できます。この条件に当てはまらない方でも待遇の良いお仕事の紹介はできますので、資格・経験の有無に関わらずまずはご相談を。
1059661045923438592,Tue Nov 06 04:17:35 +0000 2018,楽天技術研究所様からの応援メッセージです。あなたが大人になる頃、どんな世の中になっていたら面白いと思いますか？きっとその世の中は、これからみなさんがプログラミングを通じて開発する技術によって支えられていくことでしょう。 (続く) 1/3
1059661021353132032,Tue Nov 06 04:17:29 +0000 2018,成功への道を切りひらくことができる脳のプログラミング　https://t.co/RMtlaAeo3W　#成功 #自己啓発 #開運
1059660938515607552,Tue Nov 06 04:17:09 +0000 2018,余裕があればAI作成の為にもプログラミングやりたいんごねえ
1059660875789852672,Tue Nov 06 04:16:54 +0000 2018,@siranagatani プログラミングソフト立ち上げてプログラム組んでポインタから何から何までできてiPhoneのソフト作れとかいう話じゃなくて、パソコン立ち上げてエクセル入力して罫線引いてもできない人出てきそうでこわい。ま… https://t.co/E0N6Ognv5u
1059660702942556160,Tue Nov 06 04:16:13 +0000 2018,@atsuoishimoto ホントそうなんですよね。普通のプログラミングならフルコミット希望しますよね。
1059660664958906369,Tue Nov 06 04:16:04 +0000 2018,IT仕事情報！ VBA・マクロを使った、出品者にamazon本体が存在するかどうかのチェック https://t.co/5YgwyKsBNW　#ITエンジニア #SE #プログラミング #求人 #副業 #稼ぐ
1059660405549686785,Tue Nov 06 04:15:02 +0000 2018,もうこうなったら家に引きこもってPCオタクになってプログラミング技術を磨きまくってやるぜ😏
1059660369369620480,Tue Nov 06 04:14:54 +0000 2018,@raidensquid ほぇースマホでプログラミング言語が学習できるとは知ってたけどできるんすね
1059660302189383682,Tue Nov 06 04:14:38 +0000 2018,@voluntas 普通のプログラミング業務だとほぼなさそう
1059660113676365824,Tue Nov 06 04:13:53 +0000 2018,プログラミングは料理に似ている
1059660110379634688,Tue Nov 06 04:13:52 +0000 2018,OpenFlow … クラウド技術などを活用し、ソフトウェアによってネットワーク構成をプログラミングしてしまおうという技術。
1059659972869447680,Tue Nov 06 04:13:19 +0000 2018,前職でプログラミングやってて良かったと思える仕事がきた。知識レベルにしたら つまみ食い程度だけど。予備知識ゼロで最適解を出せる気がしない、これ（白目
1059659793030250496,Tue Nov 06 04:12:36 +0000 2018,「Ozobot」という、プログラミング教育用に開発されたロボットをご存じでしょうか。これは、米国Evollve社が開発した教育用ロボットです。
1059659526658387969,Tue Nov 06 04:11:33 +0000 2018,スクリプト言語プログラミング基礎でrubyやらされるの最高にいやだ。
1059659512838156289,Tue Nov 06 04:11:30 +0000 2018,はじめまして！　１０月よりプログラミングを始めました！Rubyを基本に勉強しています！よろしくお願いします！＃Progate＃駆け出しエンジニアと繋がりたい
1059659360253571072,Tue Nov 06 04:10:53 +0000 2018,まずプログラミングに入る前に基本骨格は固めておかないとダメ　後々決めるからとか言われたら作業を進める手を止めますと言うべき　ハッキリ決まってない仕様で進めたらいずれそこがちがうあれが違うとなる　プログラム工数も予定からずれる　イコール工数が発生するから見積もり通りの金額にはならん
1059659347716755456,Tue Nov 06 04:10:50 +0000 2018,このCM見て「よし！プログラミング習いに行こう！」て女性は居ないのでは…こんなのよりどう仕事に結び付くのかアピールした方がええやろって思ってしまう。 https://t.co/0fJawGu5bv
1059659149439574017,Tue Nov 06 04:10:03 +0000 2018,週刊めいろま　Vol. 236 Q&amp;A アプリで月10万円稼ぎたいがどのプログラミング言語を学ぶべきか？/アプリはリスクの低い魅力的な副業になる/開発前にマーケティングを徹底せよ/ユーザーは何を求めているか/競合分析　 https://t.co/firakKgR0Y
1059659127515803649,Tue Nov 06 04:09:58 +0000 2018,Gardia（ガルディア）、プログラミングのオンラインスクールTechAcademy（テックアカデミー）を運営するキラメックス社に 「Gardia後払いサービス（ガルペイ）」を提供開始！ https://t.co/BUsikPUA8Z @PRTIMES_JPから
1059659010419249153,Tue Nov 06 04:09:30 +0000 2018,プログラミングスクール水着
1059658924586979329,Tue Nov 06 04:09:09 +0000 2018,@chYuri1130v3 大学で唯一履修放棄した授業プログラミングだったな
1059658902084575232,Tue Nov 06 04:09:04 +0000 2018,@WjgotINrU14Z1fB この現場のヤバさをもって、『小学校プログラミング教育の手引き』のはじめにを読むと、味わい深いす。
1059658800762777600,Tue Nov 06 04:08:40 +0000 2018,ソケットプログラミング理解するためにechoサーバ・クライアントのコド見る
1059658685838974977,Tue Nov 06 04:08:12 +0000 2018,【Gardia株式会社】 Gardia（ガルディア）、プログラミングのオンラインスクールTechAcademy（テックアカデミー）を運営するキラメックス社に 「Gardia後払いサービス（ガルペイ）」を提供開始！ by  - https://t.co/szc3jNQQiR
1059658528242028544,Tue Nov 06 04:07:35 +0000 2018,確かレポート課題=プログラミングについてだと思っていたけど https://t.co/cZf5XMsq1t
1059658477457428480,Tue Nov 06 04:07:23 +0000 2018,Gardia（ガルディア）、プログラミングのオンラインスクールTechAcademy（テックアカデミー）を運営するキラメック... https://t.co/E83Np4DnBR https://t.co/k8NMnEekpr
1059658309756575745,Tue Nov 06 04:06:43 +0000 2018,念じるだけで完成するプログラミング
1059658263564820480,Tue Nov 06 04:06:32 +0000 2018,ネットワークとセンサーのプログラミングはハードの結線なども重要。 #センサー #ネットワーク #TCPIP #ラズパイ #C言語 #LoRahttps://t.co/gh22y1OJDq https://t.co/gh22y1OJDq
1059658188130201600,Tue Nov 06 04:06:14 +0000 2018,NPO関係のWebプログラミング案件とは、例えば、ホームページビルダーで開発したWebシステムをWordPressに移行する、とか、かな？　プログラミングに関するフレームワークを利用してまで、ゴリゴリ開発する様な案件は、あまり無いような印象は持っている。
1059658112032862210,Tue Nov 06 04:05:56 +0000 2018,「プログラミングのオンラインスクール」という無形商材に対して、後払い（ガルペイ）を提供しました。「無形サービス」であっても、ユーザーからの後払いニーズが有るはず、という仮説に基づいてこの度リリースしてみました。… https://t.co/klLlNyICEV
1059658021293371392,Tue Nov 06 04:05:34 +0000 2018,今年のトレンドは「プログラミング・トイ」とのこと。ついにクリスマスプレゼントにもプログラミングが登場しましたね！！#プログラミング #クリスマス #プレゼントhttps://t.co/DmPCDHBDy0
1059657969011372032,Tue Nov 06 04:05:21 +0000 2018,プログラミングが苦手な奴にありがちなこと英語が苦手。
1059657963118325760,Tue Nov 06 04:05:20 +0000 2018,【ときどき流す機械的な投稿について】自分のブログ記事をPRするために定期的にTwitter botを使っています。1. PHPプログラミングの知識2. Webサーバーの知識主に2つの知識が必要ですが、自分はすべてドットイン… https://t.co/atMcY4ZYgl
1059657792124968961,Tue Nov 06 04:04:39 +0000 2018,マインクラフト凝り始めたらプログラミングみたいになってきてどっちが仕事かわからん
1059657627792158720,Tue Nov 06 04:04:00 +0000 2018,定年後会社に残っていただくのは結構だけど、せめて今時のプログラミング言語一つくらいは抑えておいて欲しいな。SIerなら。
1059657573341622273,Tue Nov 06 04:03:47 +0000 2018,知名度→プログラミングとは？→競技がつくと？→点数→レート→〆
1059657569583525888,Tue Nov 06 04:03:46 +0000 2018,プログラミングの高次元配列って斯う謂う事なんですよ。解り易い！
1059657447462203392,Tue Nov 06 04:03:17 +0000 2018,いい加減プログラミングの勉強しろということか
1059657444253560832,Tue Nov 06 04:03:16 +0000 2018,語彙大富豪のスタートパックとりあえず開けたけど自分じゃ使いこなせない（元のすごさがいまいちわからない）のが三枚ある……リプログラミングしよ……
1059657375383093248,Tue Nov 06 04:03:00 +0000 2018,だいたい小中学校の先生（古参）ってのは、コンピューターとかプログラミング教育とかってのをなめてるよ。こんなものは分からなくても、どうでもいいと思ってる人いるでしょ。でなきゃ、「私はこういうの苦手で出来なくて～へへへ」なんて言ってられるか？教育サイドやろが。
1059657232885792768,Tue Nov 06 04:02:26 +0000 2018,11/13数値計算のプログラミング演習@CED評価に関わるやつ
1059657165919539201,Tue Nov 06 04:02:10 +0000 2018,【おすすめ：人工知能 】「Python機械学習プログラミング」 Pythonとライブラリを用いて、機械学習の「理論と実践」を習得できる。 https://t.co/Z0RwecphRB
1059657121950646272,Tue Nov 06 04:02:00 +0000 2018,実際、他の2Rがどんなプログラミングやってるか詳しく知らないw
1059656930300317698,Tue Nov 06 04:01:14 +0000 2018,プログラミングの学習にMacがおすすめされる理由 https://t.co/FVq7ur8qJp @toengineer2018さんから
1059656894590050304,Tue Nov 06 04:01:05 +0000 2018,エクセルVBAでプログラミングの勉強をしています。
1059656867578753025,Tue Nov 06 04:00:59 +0000 2018,【プロスペクト理論】人は利益を逃すより、既に手にしたものを失う事により大きな苦痛を感じる。株やFXで鉄則とされている「損小利大」を達成するのが難しいのは、プロスペクト理論によって「損小利大」とまさに逆の行動をとってしまうよう人の心はプログラミングされている為である。
1059656742227701760,Tue Nov 06 04:00:29 +0000 2018,例の侍エンジニアなんちゃらもそうだけど、なんで怪しいプログラミング講座って「フリープログラマ育成」なんだろな。プログラマで職を得たいなら、ある程度勉強してから派遣の仕事でもやったほうが速いし楽じゃないかね。「フリープログラマ」とかに憧れる人からのほうが財布の紐がゆるいのかな。
1059656577144090625,Tue Nov 06 03:59:50 +0000 2018,3Rの方々がプログラミングをやってるっぽいので私はワクワクしています
1059656234217820160,Tue Nov 06 03:58:28 +0000 2018,ほうりつ【法律】人間の行動を制御するプログラミング言語の一つ。人間や法律そのものが開発途上でバグが多いため、運用には通常「Police」や「Court」というエラー修正プロトコルが用いられる。
1059656124855607301,Tue Nov 06 03:58:02 +0000 2018,てかエンジニアってはだいたい思ってそう笑文部科学省はちゃんとHPに書いてるから問題ない。無駄にプログラミング教育という名前だけ広めたマスコミが原因やな
1059656062943391744,Tue Nov 06 03:57:47 +0000 2018,やっぱいまからプログラミング始めるならGAS（javascript）な気がするhttps://t.co/kt3COvseKu
1059656058371600384,Tue Nov 06 03:57:46 +0000 2018,子どもに何か習わせたいお母さん親御さん必見アカウント！＃子ども＃プログラミング
1059656053397217280,Tue Nov 06 03:57:45 +0000 2018,プログラミング学習をしよう！#プログラミング
1059655987303333888,Tue Nov 06 03:57:29 +0000 2018,@bainarian メタプログラミングってやつだね！素のJSが糞だからJSに変換するAltJSが出まくったから普通に感じてるけど、一般的にはあんまり馴染みないかも？
1059655905082400768,Tue Nov 06 03:57:09 +0000 2018,プログラミング言語の新しい仕様って面倒を楽にするために追加されるもんだが、それを使うと「後から入ってくる(使い捨て)の人が読めない、メンテできないからなるべく古い仕様で書け」と言われた。一種の地獄だろうか。 https://t.co/ETCHGyk9Ms
1059655773393829888,Tue Nov 06 03:56:38 +0000 2018,｢言葉を打ってください」で｢赤安｣って打ったら｢最高！！！！｣って出てくるプログラミング作ったんだけどそんなことしてる暇無いんだよな何してるんだろ
1059655633186635776,Tue Nov 06 03:56:05 +0000 2018,久々にマトリックス観てると、当時と違って暗号、AI、プログラミング、移動(送金)必然仮想って観点で紐付けて観てしまう🤓技術的に(タイミング)含め最先端いってるんだなと。個人的主観。Matrix　革命的なAI技術とブロッ… https://t.co/0LEenla4zB
1059655606737371136,Tue Nov 06 03:55:58 +0000 2018,SpaceかTabかでも戦争が起こるプログラミング界隈
1059655360074530816,Tue Nov 06 03:54:59 +0000 2018,何故かプログラミングという単語を聞くと勝手に難しいと決めつけ挑戦することすらしない人がいますがもったいないです！一度でいいので挑戦してみてください！あなたが思っている以上にプログラミングは簡単ですhttps://t.co/mvKF3R3603
1059655220567826432,Tue Nov 06 03:54:26 +0000 2018,プログラミングにもDTMにも一番大事なものはなめっちゃ快適な椅子
1059655133871493120,Tue Nov 06 03:54:06 +0000 2018,プログラミング入門じゃなくてプログラミング独学
1059655050488729600,Tue Nov 06 03:53:46 +0000 2018,2020年必修科目!!プログラミング教育で学ぶべき本来の狙い – ドローンネクスト https://t.co/gHVWpNhBBu
1059654930225541120,Tue Nov 06 03:53:17 +0000 2018,へたなプログラマには、へたな料理人と同じように、プログラミングの仕組み自体が難しいものとなります。一方優れたプログラマの場合には、優れた料理人と同じように、やろうと思ったことは何でもできるので、何を作るか決めるというのが一番頭を悩ませる部分になります。 #ycombinator
1059654870062391296,Tue Nov 06 03:53:03 +0000 2018,今日のプログラミングの力作(顔認識プログラムです。顔に枠線つくようにしました。Pythonでプログラムしました) https://t.co/uGez8pTkBL
1059654838202490881,Tue Nov 06 03:52:55 +0000 2018,友達がCGプログラミングで作ったプリンがすごい。1キーでプリンをプルプルさせれる。 https://t.co/v5N00bjNNp
1059654823329521664,Tue Nov 06 03:52:51 +0000 2018,もうプログラミングしたくない
1059654796360085504,Tue Nov 06 03:52:45 +0000 2018,プログラミング()
1059654488015831040,Tue Nov 06 03:51:32 +0000 2018,"最近、フリーランスエンジニアまでの道のりとして、プログラミングスクール → 制作/開発会社で1, 2年実務詰む → フリーランスみたいなのをちらほら見る。"
1059654414921859072,Tue Nov 06 03:51:14 +0000 2018,プログラミングほぼ終わってたのに提出し忘れてた
1059654412845514753,Tue Nov 06 03:51:14 +0000 2018,学習して就職・転職もできるってすごいよね。プログラミング学習サービス「paizaラーニング」が日本e-Learning大賞で日本電子出版協会会長賞を受賞 https://t.co/UhVt2meFOp @PRTIMES_JPさんから
1059654364761976832,Tue Nov 06 03:51:02 +0000 2018,@yukimamafx 日本は、プログラマーの待遇が悪いので素養程度を身につけて他の職の方が稼げそうですね。もの作りが好きなら、プログラミングは知ってて損はないかもしれませんが。
1059654280355864577,Tue Nov 06 03:50:42 +0000 2018,プログラミング的思考が身につかずに試験受けました＼(^o^)／ https://t.co/CH7gkK7gP3
1059654261741518849,Tue Nov 06 03:50:38 +0000 2018,このプログラミングならば幼児、小学校低学年から楽しめる！どんな勉強も楽しいと思うところがスタートですね😃#プログラミング　#幼児　#小学校低学年　#思考力 https://t.co/01z2Odjcjk
1059654253180944384,Tue Nov 06 03:50:36 +0000 2018,ただ、これからまたプログラミングを勉強を再開しようと思っているんですが同じようなら境遇の人がいればモチベ維持のために情報共有していきたい！#脱社畜サロン #webcamp
1059653948171202562,Tue Nov 06 03:49:23 +0000 2018,セール中！ / “【Kindleセール】50%OFF「プログラミング関連書籍」（11/15まで）” https://t.co/bPfAmgk74P
1059653851899342849,Tue Nov 06 03:49:00 +0000 2018,空間デザインとかプログラミングとかソフトウェアデザインとか色んな人種が集まってるの面白いや。色んなデザイン・アート分野の人が同じ空間で議論してるの面白いや。 https://t.co/EGuXXkZavg
1059653826729279489,Tue Nov 06 03:48:54 +0000 2018,情報系にいかんのやったらプログラミングは必須ちゃうけど就職したらやらされるからやっといた方がいいって言われた言語はC(++)とpython
1059653806860824576,Tue Nov 06 03:48:49 +0000 2018,2018年 人気＆嫌われプログラミング言語トップ25- Stack Overflow | マイナビニュース https://t.co/Vk4iEDgvYd #マイナビニュース
1059653787332136961,Tue Nov 06 03:48:44 +0000 2018,今日もプログラミングな日々
1059653543760551937,Tue Nov 06 03:47:46 +0000 2018,@BraveLily_miya すごい！意欲的！プログラミング分からなくなったら、聞いてくれてもいいですよー。
1059653535065759744,Tue Nov 06 03:47:44 +0000 2018,日本の企業さんへ。派遣社員はOSしか入ってない新品のPCです。使い方とプログラミングは会社でしないと動きません。その作業は派遣社員が変わる度に必要です。スペックは払うお金以上のものは滅多に当たりません。同等か下のものしか当たりません。派遣社員を使うということはそういう事です。
1059653494238400512,Tue Nov 06 03:47:35 +0000 2018,㈱万葉様からの応援メッセージです。アイディアを考え、コードにし、動かしてみる。プログラミングはとてもたのしくてエキサイティングなことです。今年もコンテストでたのしいプログラミングに会えることをたのしみにしています:)
